Id,SalePrice
2658,137844.36817638236
2718,188518.61677213843
2414,190867.7040967994
1989,113161.0342427151
625,181557.06884100838
333,92447.65708496315
1327,101331.30797406586
858,139219.10596814274
95,198324.7580949493
1568,169863.46665540207
2482,169525.8528698284
1364,119482.92949045428
2584,164275.62859223312
818,288386.8973311325
2673,139860.24120227675
2089,108721.5880298293
1297,141040.32170374572
790,116172.78494434082
2616,193511.5427400884
720,162345.15148509853
222,129270.98871440593
557,131968.2340142566
1148,189777.32192018724
2766,181537.26639716912
534,187862.40870027264
1452,122675.02825336694
630,115244.97531319119
2648,104624.2240477767
125,148316.9116482958
1904,78301.98687138349
1670,110314.22359102177
756,93861.75641740454
717,193976.13287458287
1032,143573.66330358371
852,228688.63467693893
1731,187662.39309133956
2639,107366.84168727564
2071,101594.0221391091
1267,115131.38094500861
1851,206008.07339867187
567,166207.45872200045
2439,206028.99646228054
1898,141347.087153449
647,139404.74992909626
2256,215460.73027789066
979,89390.57049874678
1444,204243.00887713794
2485,119697.80389342923
157,129732.4231015848
88,126542.50588236975
2003,110211.33875320511
186,172633.17975547854
1425,262989.20701021
2695,103934.45925252652
738,107305.66628666116
395,152446.00486040465
1353,165426.8132388694
1878,131746.18590018325
390,183579.07851756574
1456,224790.19028277442
1103,320693.9740016047
1387,131796.7035428728
2070,131296.92425635745
1199,179266.25879649376
2479,169174.28449606895
501,322626.5725101018
2362,103379.90916101169
1718,194127.56316946648
2188,75307.61580447934
1483,153613.09980860693
2557,100383.02239908966
437,331075.2682207095
2224,205649.02885721455
1628,176848.57108712225
397,128968.70951866901
587,182048.87228415423
2182,618145.010755342
971,129663.27662826526
2611,149768.6698203583
1887,106705.09756174305
2399,339126.09912577894
2148,211222.87181447723
304,113503.63061108082
1997,109137.94742687432
2817,107427.53109701382
1431,200461.4617490656
427,329744.33419894095
263,131218.76546423312
598,168132.24712264808
2895,250173.35381958642
687,153391.91561121834
1822,126655.02972436631
2191,93910.05095213339
179,121855.14136735974
1009,231003.76318467388
2010,120636.5903261823
1991,125528.70483074845
1411,169015.24381820986
1721,267415.15462919057
1144,174169.28627430997
593,218395.95733503264
575,257529.75951429675
1249,171893.81549911265
1604,127197.64980635744
1064,484733.1901766835
1923,148688.9507870049
1988,97922.70432715006
2325,168876.2072493722
114,190975.15127308786
2700,205016.48089345015
217,139479.88640863672
343,178046.27794063147
386,233410.25042637414
2005,95489.39038970396
2908,133246.20567178002
1814,205349.3341935346
