Id,SalePrice
2658,119216.0483835255
2718,155860.43365421804
2414,223210.12070356536
1989,106866.99015489794
625,175372.90478665053
333,94382.58410847232
1327,106799.51106707659
858,159758.91999146907
95,178850.442303231
1568,164611.32923472195
2482,155512.67706426283
1364,129543.33157832343
2584,138866.75777163857
818,309413.36452761077
2673,124229.17293533668
2089,129047.22890497789
1297,142825.8340375138
790,114504.17405785716
2616,196775.23112838872
720,168276.14823058934
222,159566.98698257763
557,127264.92003014094
1148,182085.12306662937
2766,148155.10201501654
534,170595.9621659657
1452,126039.2843929105
630,125179.64255512561
2648,112500.3515804756
125,166977.3030570409
1904,73818.68490953506
1670,108286.89253063408
756,110219.25633899226
717,165561.88556154846
1032,150512.4600180274
852,214796.4195136783
1731,172270.4323557064
2639,110350.99562799405
2071,103601.7008016622
1267,140292.20601135094
1851,188137.88918478423
567,158918.9000704859
2439,205745.8388392119
1898,150935.31583437536
647,153797.9551113581
2256,204413.21193799176
979,90937.35826497276
1444,218499.681200551
2485,130432.44078671306
157,141183.34927211623
88,124462.52031876113
2003,112025.35816720179
186,191717.62950985573
1425,234256.38291218097
2695,125085.04164871843
738,105044.57123039743
395,163875.7575588843
1353,165043.82971150515
1878,135877.33413272738
390,166997.2619103793
1456,229591.59033414233
1103,288379.6914361104
1387,125049.50143297705
2070,141235.75686129634
1199,171311.2393570429
2479,175035.97716671377
501,299162.37348984485
2362,99255.31071304405
1718,183195.07409208125
2188,92149.80022143462
1483,156938.68524917087
2557,98320.60683085248
437,309932.84663047304
2224,180610.39819761418
1628,171244.40641919975
397,144777.68945729863
587,180731.07392285365
2182,667694.2233671455
971,131580.8070267841
2611,139014.40883900263
1887,108146.18259930771
2399,364123.3793685318
2148,196436.52447162094
304,120308.09319963511
1997,110615.85492945235
2817,114728.07637864618
1431,219046.58655081858
427,316630.8034592982
263,131178.71874276813
598,169850.32097099564
2895,215568.1659675729
687,148905.95497900565
1822,138723.0518969646
2191,97556.72580968152
179,124116.52921990807
1009,207904.44520887686
2010,138226.1221362207
1991,117081.80087307426
1411,167549.63907620104
1721,225535.69692596688
1144,190605.57097084497
593,220068.49491374946
575,351173.09795355034
1249,159148.06516766548
1604,133534.11520692837
1064,485408.5064524333
1923,147077.7740540723
1988,120274.10116046871
2325,172760.53806474246
114,197201.94220287967
2700,163478.13441898391
217,109834.06624854128
343,175532.09265712978
386,213363.7326662982
2005,118092.74146224189
2908,132437.4944812141
1814,187136.9102276223
2446,518541.21900345216
208,134499.3054197375
1679,112341.59890117327
