Id,SalePrice
2658,151190.56307872353
2718,172589.61548997846
2414,200449.05615954296
1989,105931.4783417363
625,175822.20201227503
333,95905.64024542601
1327,99883.1431727039
858,142147.50312795414
95,198329.56456844974
1568,161559.5342684158
2482,165439.61351559064
1364,115214.73460728195
2584,150090.3410581425
818,319643.03193202853
2673,144570.75152668686
2089,106356.42468065562
1297,158083.24145232656
790,118257.8329070586
2616,201682.3571372148
720,178521.5883448689
222,151137.48583881484
557,128853.76571036402
1148,196243.80230521163
2766,181869.96891131726
534,178698.0456415222
1452,125064.59175542675
630,108583.39281757153
2648,100858.48683678437
125,164983.1805847294
1904,81257.99944106748
1670,106932.3151481164
756,87827.42874116519
717,183717.2326868047
1032,141227.8425122075
852,217695.63968057654
1731,182745.98342055304
2639,107613.87102743257
2071,106605.81394305707
1267,117427.0288346808
1851,181859.5759640756
567,162378.3513304512
2439,201961.26853734712
1898,139719.00274476234
647,148535.30138145466
2256,227663.803051535
979,88955.08783405571
1444,212218.3376071365
2485,117150.12096361253
157,143432.38870173218
88,126193.09960660514
2003,103676.3952223939
186,191478.1270163791
1425,244575.799402978
2695,102572.8831520974
738,105654.26305820083
395,164991.59993513513
1353,171814.1943241033
1878,125294.17326180992
390,169956.5063157751
1456,229694.72298242614
1103,311152.8910875834
1387,116742.91586019543
2070,137467.0986658893
1199,177523.9265927637
2479,170413.37981619395
501,312424.32115895697
2362,90501.60614732039
1718,196803.26730677148
2188,74261.51108583478
1483,153755.1052237312
2557,91409.85375520997
437,330182.2677947537
2224,177860.87718166423
1628,172191.6660901224
397,143474.8203671551
587,183802.4153823395
2182,623771.2115506055
971,113566.35545098915
2611,138365.6444523527
1887,111088.79778148321
2399,329776.03507882205
2148,201097.5889302495
304,100545.71077589958
1997,113497.12161614861
2817,118333.98758526171
1431,214373.26924558048
427,314117.1261758187
263,131902.44543061766
598,163881.66341754887
2895,247354.01144304327
687,147987.66101090919
1822,133813.81260682066
2191,98147.81613209497
179,125907.59332674707
1009,232100.55871950815
2010,130485.51981396248
1991,122384.05832453433
1411,182295.13857595096
1721,254221.29348609893
1144,186266.0776743299
593,231666.050681739
575,297237.98381235776
1249,160125.76064799965
1604,127753.81916689286
1064,485824.49410827644
1923,145442.6776909318
1988,110200.04760609524
2325,167289.89536252822
114,191165.67670619735
2700,183535.18991164854
217,132657.9028053528
343,177445.57305481323
386,229058.2407349276
2005,108943.49267901521
2908,123254.06789234832
1814,209425.36638448844
2446,511998.397717014
208,132254.83103909175
1679,111892.38209570451
822,292576.5007160538
6,185333.37718559208
1781,352169.11429052934
2397,273608.92656200664
2340,304788.81710025505
1618,179440.64269834867
2843,118629.80846309685
1061,341817.05228733405
2786,131594.81183820672
1935,136812.14565753136
1341,123423.84565096007
521,264044.0735690689
2136,137308.85030525707
996,188040.89406208994
227,133547.26661188126
135,171620.91023272154
1167,175075.6013180951
294,229911.02640072914
1776,215858.07507405334
540,162644.37428632443
1717,199864.79242244468
2303,138504.26099444315
116,175504.2631977458
127,130515.30561692912
1371,109887.20213097685
1014,134593.78011318573
1507,102951.86493261361
702,131000.64120463125
750,140799.0587446361
261,157471.6064121189
1559,80587.88378094083
577,198882.81491387094
2812,199763.7894098528
2080,143037.97910460696
1368,114820.50770719384
2376,128018.08208622491
659,105496.92555781714
1235,140680.34172031007
332,76966.23589661768
1917,149025.3615057994
2094,235293.24667591235
1460,254830.28566416545
1471,193087.26447715668
1509,111273.14281429922
1922,131521.54605261577
433,491447.8599007466
460,269438.5125994326
1116,243995.5178488011
1137,156982.2592314035
53,182130.2564451973
2354,236783.82048401955
1475,200668.57918295223
1761,620998.1608844737
842,136913.70571960195
2739,158865.0281092234
2509,173503.5151009782
1007,193646.29133291694
2610,183008.152721002
1952,92135.53535209053
2719,171656.70460861767
2921,88387.67383062527
1966,133891.71076330447
292,100320.66327239267
1204,185448.91158220975
1829,248327.91160726344
2419,192050.85716793942
391,156108.0453748085
798,110850.32622670123
481,198663.13568475042
193,172102.06517898236
555,124929.56171571513
899,70405.82798512751
2357,202609.31958828942
328,116659.11883595072
1356,124482.44574121053
1154,110432.33471952408
1730,176128.1955191728
2249,172460.1516181874
1119,259402.68855486435
2856,126662.97898593142
1394,127726.34962937937
2587,125058.76491178964
61,347205.7293046336
2661,172855.928814448
2711,146839.47328187106
1147,174019.8597712157
757,122413.07253809566
2623,92528.49531418913
2378,143020.62006798587
1413,140467.99194937747
1722,240617.14602928914
1112,196647.4974398741
1623,190545.64639650474
1201,180697.66874708678
1513,105872.99656935132
957,256186.3353144362
1171,262326.148019345
1145,190834.7422770589
2726,259714.22308182615
703,147414.97951285818
760,86930.53201066094
1964,139919.41583591473
2512,188139.7996946219
159,140133.57262537218
1281,162999.3425014914
468,167812.21116240072
290,140871.98676750553
665,104547.2538797579
1463,243786.6610270127
1792,224810.04636009876
923,147937.20717827184
500,261387.93892202387
1408,131027.95628888419
331,85993.91299855731
170,98644.0311352828
2192,89608.1579517204
2571,222441.293361858
2314,167695.71668107674
2647,103365.30554099585
422,407216.95427420706
2457,291339.76724369597
1838,203627.79665078307
2805,236661.8163535867
1645,168105.54156400484
1711,287606.58954547305
2825,208156.9215655591
322,312784.9435909607
2103,251761.153239817
342,122978.72779393716
600,124842.38182515933
488,183959.9863178441
1725,310087.0436137519
2246,304394.7405779091
2847,138268.04406482488
806,228915.4080146464
530,208985.9928276063
963,191357.20795138992
2678,94994.75367468991
171,88578.59706771643
2401,401723.0337823311
805,213534.90968816128
2259,212997.9921680418
1748,180604.6758525167
1361,114999.09019249065
1677,110172.15448990706
1406,146240.96249285652
2322,207433.28904377736
688,154493.35495950526
143,142174.1811759805
804,199799.50690211353
1214,163450.4751815287
2828,148158.00172331464
1999,165985.26193039757
2467,198496.39257625068
2665,154612.43993111755
1538,360661.8995303643
398,118416.12680030768
2822,126618.88155046973
2157,153797.86880865984
1856,183857.04793329476
1269,100808.83596389671
2570,117786.77326700359
2320,233628.4307337402
1517,148534.99852671713
2304,133315.48607502028
1312,95402.17427396332
2012,134598.49090845534
506,227832.97252377894
2865,220259.37844923532
2367,103683.55280836548
554,102665.67306162414
238,127017.82710062928
1954,123889.72958794932
2488,155347.58864348644
2291,80642.96877926987
1969,106539.10179853138
2725,143977.15161769988
1482,153755.1052237312
2763,194168.12114900927
503,245212.61905641892
1584,241010.5544779824
1531,144667.06922969132
2210,202932.2248580449
459,328809.1966600662
556,128850.77668311127
1347,129133.97277444595
1290,86099.16053775747
1388,95024.57811389488
1571,205781.8042515793
2754,196730.8034967977
765,140537.58622746277
2494,127047.92900888177
2870,233715.6711486494
7,244310.0160913756
1114,235316.1032515452
