Id,SalePrice
2658,103401.85805785334
2718,165499.38470969873
2414,223098.7353100804
1989,111684.53237702114
625,183147.9694445225
333,99630.07609460436
1327,109535.75996954172
858,146243.31018946154
95,166026.47198251224
1568,171424.76636544103
2482,155078.15598826972
1364,127835.62922736812
2584,144847.991126377
818,332890.07565951475
2673,153126.81778926696
2089,135733.25532010748
1297,134574.99024378727
790,113288.0067090951
2616,227218.9617915615
720,189444.04544831062
222,162013.77279547046
557,122504.14325143301
1148,188188.63177256848
2766,150734.56127635756
534,185128.0996740838
1452,121249.3675760887
630,119922.83269888116
2648,93476.91416835702
125,151640.0180553299
1904,66826.81171929784
1670,101982.57986760593
756,90036.14184055167
717,216692.54805821547
1032,154638.2201841065
852,218671.5943993669
1731,186565.51144540551
2639,107639.80872973993
2071,96715.99949835104
1267,135090.71644281928
1851,186910.7348751724
567,143877.36098089552
2439,226335.754090808
1898,147088.21035298568
647,156261.4518937125
2256,213123.6885658765
979,103586.12682874606
1444,212452.4030684223
2485,126098.37520481281
157,142810.01475776057
88,128923.21521955279
2003,96183.77585095602
186,193668.04508930672
1425,250549.94366964966
2695,121955.70917107178
738,102223.04317205872
395,170140.37838205814
1353,161115.10720650942
1878,142491.64072309533
390,167751.55008335397
1456,229536.24538768773
1103,287366.37207407807
1387,106554.1266968617
2070,150601.35401728557
1199,182555.40304648955
2479,172415.29898293898
501,309601.7213625357
2362,91437.79634473509
1718,176589.6840017545
2188,89551.91647003722
1483,150411.49916478276
2557,86561.6450263953
437,359291.1016444402
2224,189612.30331439775
1628,187498.96490013803
397,140867.57831689183
587,185717.4076501385
2182,785866.8956343973
971,139762.50981122977
2611,141875.74745305238
1887,99783.64981954891
2399,338023.31171608274
2148,211825.02962848803
304,113496.27422624902
1997,124225.61426039043
2817,122446.91553082231
1431,192854.2163854937
427,281142.7427629308
263,125892.62741358735
598,166431.19232710282
2895,248656.95254772244
687,141373.17533113365
1822,138706.29659173498
2191,98382.35367042187
179,128917.08538951719
1009,205773.36025408286
2010,127470.8639914512
1991,139065.9116808344
1411,191923.75872680687
1721,220904.18754973207
1144,183816.06492165464
593,229997.53150190992
575,339519.2266971604
1249,161280.60213750537
1604,130300.73458805763
1064,444191.6131877916
1923,150905.41676604474
1988,115153.9464760237
2325,178629.54674340945
114,198360.55927302997
2700,159608.34524618965
217,116004.6023721452
343,180313.22150364376
386,223120.3130884673
2005,115894.81342850956
2908,135029.22288519776
1814,233053.54821363682
2446,549310.0260958226
208,140252.69210660577
1679,115438.77707646777
822,326751.78659648664
6,196426.52799694004
1781,370140.7526167818
2397,263613.94554206793
2340,296495.65301868954
1618,177644.19701357326
2843,116693.51077161015
1061,346914.63219432335
2786,127185.5907017383
1935,138800.95417190855
1341,124195.70246762237
521,270047.4865679419
2136,138546.7867289776
996,197568.8701950296
227,136240.8054015866
135,160519.10154004712
1167,162306.1181381723
294,200074.6770008187
1776,201051.64171173977
540,173837.7072195899
1717,175747.69681336434
2303,146430.07939445655
116,184361.25621618284
127,138944.36455729735
1371,135180.24968090456
1014,134889.3452796171
1507,106091.19568403997
702,131132.9806019293
750,122981.07277906654
261,149333.99178920756
1559,75893.93287271775
577,203236.10901828873
2812,196743.75973145379
2080,142617.28452203984
1368,117248.43630711404
2376,123176.36872947129
659,107308.11448039276
1235,135296.44465030334
332,79285.5840979319
1917,156784.27877718193
2094,264539.4372683395
1460,256392.29607629633
1471,209597.02345939868
1509,118686.36607632427
1922,141891.13399774197
433,497023.7764183118
460,243996.72814099252
1116,249365.66101575553
1137,169813.7411898646
53,172415.399682746
2354,259568.42323495055
1475,193414.71648822373
1761,480277.75331223337
842,141046.7577269675
2739,167977.81726203623
2509,155436.25216438615
1007,205232.1735599304
2610,195262.13491145452
1952,88993.71221472326
2719,157159.79815759524
2921,96435.41084817084
1966,129980.01091857234
292,96852.4117442312
1204,197944.33921667185
1829,275002.8454290246
2419,196369.4078089121
391,166279.15958301522
798,112448.46594581268
481,215953.82408003113
193,184602.09587753864
555,125473.62767944232
899,65344.13236259933
2357,211958.79166066204
328,135323.65681832575
1356,131159.97514622388
1154,109820.54579324313
1730,189295.61771037438
2249,170683.01233727683
1119,268032.05021099787
2856,126909.66305750718
1394,131693.84829625036
2587,132562.55952898078
61,318912.4993056576
2661,170909.4299040372
2711,125874.53926500135
1147,175238.69396284223
757,128754.0664021001
2623,90348.92290903932
2378,150995.2516581449
1413,149488.6835172824
1722,214663.1130764696
1112,218076.66981771062
1623,204807.43284075687
1201,190026.48189407782
1513,116572.26142481358
957,438966.86644885497
1171,249761.37781661382
1145,192324.4581942006
2726,242577.25596246606
703,164406.90930395375
760,96158.0484932939
1964,142631.53052716365
2512,176057.95789877465
159,129206.36138648858
1281,166018.9476958771
468,181733.91972143127
290,137213.01067726398
665,106574.61856227329
1463,250759.64335672377
1792,221501.08677957716
923,126380.2692626903
500,234051.86501461756
1408,144739.72684278645
331,88078.51420139133
170,112913.03051159145
2192,101068.22655002784
2571,207872.81253989047
2314,184778.75149344635
2647,107595.2985334182
422,416235.17396789335
2457,333978.8769097545
1838,199109.5632867001
2805,255414.67879201774
1645,174166.2525279441
1711,287003.0983665634
2825,257521.51480262203
322,333556.3240021819
2103,257175.46027464294
342,110153.07819474331
600,135806.15549790094
488,189279.70296210132
1725,273900.2476169663
2246,268978.3098371001
2847,149085.8751467781
806,236091.0359722118
530,226231.68733751692
963,196083.63195535308
2678,73247.0814634028
171,92474.58088333422
2401,418300.8091089575
805,233954.55970179208
2259,263466.547449799
1748,209412.29012956974
1361,134000.1989364823
1677,120607.42132635492
1406,154112.95072280522
2322,245872.40097573746
688,147234.64621582767
143,137619.00310205258
804,221827.4198761624
1214,150219.86404874342
2828,152103.52323172268
1999,167504.39481212044
2467,188852.8571511772
2665,160505.003814147
1538,368074.55358222616
398,116737.91462367364
2822,137026.2131780349
2157,145664.75251602274
1856,178275.65163160142
1269,101437.03119108822
2570,117242.67637036763
2320,245440.79725388723
1517,148544.6077106104
2304,119273.10682014508
1312,104405.6293499097
2012,133067.6419983428
506,235406.62030681217
2865,212667.7868216445
2367,110636.99475739621
554,83085.05706194919
238,124262.2904556991
1954,121609.40857340845
2488,148474.0618936715
2291,88044.97416680199
1969,106526.16169231875
2725,161800.49660044257
1482,150105.4174769463
2763,188817.19624968496
503,244312.60488780125
1584,263599.4513238676
1531,117685.28120900269
2210,157067.47265161944
459,293618.90989268385
556,131640.8482140089
1347,125780.38187192935
1290,82608.38429852964
1388,90596.77790564332
1571,273378.41865748
2754,203351.6872782997
765,127265.29585338439
2494,124976.52745535529
2870,222175.13520101228
7,211363.20359628557
1114,260165.00930940744
2418,283706.2762320575
291,116773.48993884338
18,286813.83809231594
39,360957.2255472085
1001,227017.98451358025
2442,233223.6212912657
616,117794.61259626855
2680,70343.59463498728
1414,124911.5759042378
289,133653.1405496423
40,232961.72256652234
860,120527.41822328554
409,144435.71345726552
673,139297.85751655794
2427,175135.97944579893
2036,238149.31335700056
2564,144645.75963423867
642,123605.50694168847
1008,183894.01553475857
1908,125247.39171860713
2519,192758.02270322724
1369,105318.97124731516
2855,146304.3604626109
712,101932.56414893412
1943,103114.08238893986
1958,129569.12562431453
107,162138.84768346586
2295,201846.24586721545
704,92140.54925217936
676,130298.00053524102
259,171754.81096643626
93,279479.7996283939
106,241846.78741600763
2315,189748.1927874509
1050,112141.23047379304
1095,223022.11521995024
2709,142781.00363531115
758,124667.8859685424
1496,164196.94121266
2370,131990.49100735487
2458,295849.3538953673
2733,129107.13268879545
161,299166.7347422913
726,148554.65187959414
845,201130.14016722003
947,255121.3628535695
2232,124258.89692234319
2563,156752.36424507792
2299,109575.81781303785
211,84833.90604560068
605,149569.03689815156
1478,214328.37060682155
2247,267962.35278457013
2274,182542.59133821572
2869,199193.76467977482
967,213043.23134538234
2656,120246.61948304679
667,188638.18337526306
1042,117006.5337850615
2023,148856.20248817824
2447,379603.7406574957
2055,132915.15278555232
2275,293204.14171170106
2204,163560.6034301725
1563,270610.5932499642
483,204533.63962423013
796,132274.44665735948
1526,152774.64910614566
2042,128616.85517324225
442,330931.01019423164
1693,311733.15386565856
1468,221504.28011051225
1430,204204.39706940524
2605,127888.8354935212
1529,202681.7250327641
335,139848.59261616747
1287,131664.35130971987
31,101654.19790634094
1785,317418.0432482355
82,189976.83816292637
2620,114919.83158329471
252,192360.30247865824
721,70254.01414360244
2165,190200.2333015193
2316,197664.85363842052
775,124087.3902807198
1558,82513.95169795967
17,244711.10483742322
1022,224028.0068234226
925,114821.4520311698
438,265156.6942766419
1270,132530.73628470305
1272,118306.35842096205
215,117418.66435150427
266,227841.5508961418
2402,260495.0538269356
1250,123684.52704170543
1984,110894.84737981521
1279,132099.1929086148
377,273002.7626114959
1252,123465.35130167718
2156,260683.4683798715
499,304196.99055889895
1374,127593.80258263431
2898,235864.86509755385
401,110605.30521788828
2721,172672.4486044695
2078,265867.14552116714
2589,131303.19019419834
1946,206885.09963337873
1334,121217.24484011022
2781,226370.55241495708
431,394019.16880508553
576,186078.87956756656
1474,206014.69601710848
2254,148444.46814520442
2155,304950.93685581913
885,98912.09517803599
643,141224.40322261266
1944,121859.15981970765
480,207661.18146778166
2845,100049.55272757694
2387,310381.0873278312
2407,196490.34448065364
2527,169457.6040164541
2514,154090.31663183303
629,142796.41426538382
80,237056.87647077083
1876,135252.50081693832
1546,128864.57605888673
2518,182784.020800672
2347,167371.463684095
783,191938.0980286184
1322,49982.88170265048
194,92393.05155089985
1770,268581.5083193732
2143,159422.4410351645
1229,216568.75069103946
511,278215.68422908697
46,211060.17941712518
1348,149719.4191397104
2465,185458.80630719778
387,233247.74802471575
873,228290.57974991118
1918,126219.51001670591
2764,246863.10076537202
2184,134741.40826335276
934,152888.84565390693
1920,135204.4931782447
2631,144810.40748945784
1768,629101.7961488512
2040,114038.77925744715
1749,224613.12919351528
834,215239.2840583818
1457,223601.61248015656
79,135181.60367381657
2302,130951.99642777989
1817,162718.07674285228
2755,219174.09135988788
359,183292.71499204004
2059,112758.91982054959
2092,261360.3364552075
2516,232231.19966926184
150,118295.99587494253
1656,145025.8327055033
83,98682.84057701488
2411,195927.3483921927
795,76037.92160105017
2312,224952.4892089198
2917,102127.4621632959
1624,182359.11734668087
2215,291936.0646056765
1211,159103.37813918648
1485,155617.56522394967
1024,181640.6683281009
570,173958.82934008396
2874,138366.73012966526
700,117604.97602480277
2756,199478.3877575855
2022,165645.11016016724
583,238838.75465253773
2392,376218.1293987099
2424,196122.68827050802
212,92346.82372750432
736,136048.8470072834
1610,150250.38856912512
890,121046.60703751152
467,185978.72944160434
578,219502.4353660697
1747,192348.36591899942
1149,151252.1393883321
2758,243972.10641476093
857,144037.12943261024
2219,278637.05265106773
733,92939.90415844912
2909,126918.79520703368
1798,254131.8766568645
235,113179.92237422039
2366,130386.96381997222
1027,127148.84904451683
1195,142484.20239901557
1303,64888.49791280735
148,179264.0163098917
608,150984.95634930464
2515,197171.60161815418
821,274704.7252786165
2500,263253.76942572964
745,106170.78474841447
741,114984.26828987521
1611,95860.61253512779
2532,124812.89355789163
1081,234740.96201912386
1692,382705.5005199702
2520,179561.78539930464
276,103722.4822667313
1992,119529.5706661113
663,64065.84550352851
418,131173.5961428862
1733,205079.74090055033
2359,160502.42343797663
253,181652.539916659
1518,166300.97247550942
2035,134033.30348919338
2919,85928.49166080379
1540,249668.29259490364
2120,138222.19704570773
1674,168996.56607008475
256,148665.26184265688
2361,102454.33434871791
978,86000.44990429397
2280,151325.12811800168
2095,233259.0320324977
1709,324432.5171843398
2801,254216.15490312106
1246,113925.31462475522
2373,110890.97816262343
1055,267618.62326754275
2017,118045.04296270035
1099,245249.2236379201
1344,95859.99540650718
835,189039.18784846732
1117,197489.1026588431
2043,99287.64210523469
2085,130207.31094008363
410,152174.6550249424
2650,120833.08646374654
2867,158337.02359527154
1668,115592.78530222709
1161,157718.5084818555
2122,179636.06309038494
2539,138673.1469851847
1047,157879.5377303082
1445,134643.97407935717
541,127571.68324035175
569,191277.57010280318
1276,117978.31008587955
918,152874.71053915867
326,170041.0547160416
1936,143817.47325863503
895,96981.834962981
257,139711.77131299826
1241,181093.2301677207
1545,138964.11541411802
1189,183327.02815268614
270,140985.98861415058
2066,181645.19905776565
693,107135.72035487343
1259,123356.56374673994
2916,152757.3364727854
2321,293273.64070638607
1977,96690.11658433214
1895,155138.08942927647
1240,170785.25050440346
85,141573.7101720095
1823,117354.14837290464
825,293723.87803055625
110,228396.44945422077
697,118261.63230518944
2297,114543.60294461733
1231,136170.3186637174
1355,124005.83148020554
968,342514.50957266276
584,208739.1462333797
1315,113555.5981978177
1606,145604.93935738283
206,116191.1775644683
1685,336764.29965922894
2016,129793.24021825953
869,194891.8715417217
2135,126785.12685204124
2346,185589.08860715883
2430,233336.98413996457
2198,75278.26725631586
2652,116461.047204954
27,114901.94563514339
241,170817.62744041064
906,111932.597676307
1506,104243.55618272196
2098,360565.6680995536
1435,216404.2552576965
2213,134294.16450340784
1274,134919.11927357386
743,58664.225112374355
1737,197887.05683206272
2797,285740.42720458005
2185,72239.18653659485
58,192001.7125302748
830,195591.15281347622
808,120849.59826159463
680,137002.2131684321
1153,106328.948086566
1291,117865.17622626378
1818,146979.1746055825
2161,185035.07650982228
1883,118928.57112900753
350,330730.4715699613
2473,143086.35332587353
295,156856.0800778858
293,202150.9614662689
859,128216.15927592854
288,68280.29399030852
1578,154719.91923158674
102,157715.2177340476
2831,166711.10851060788
1030,160746.21556364803
2551,143614.41304325
1286,143161.7027965291
958,314235.92662967107
776,122899.85261927053
72,243839.70736194786
2263,257828.30283982583
1866,155441.4723520136
2876,89031.32785494746
2146,249867.96549234886
103,171630.9363011509
1500,146123.06354908604
492,188411.3872187586
167,132160.12046822888
2597,120253.88109635934
2685,111580.51032742963
1035,181944.39196922665
1220,68866.08019454217
2602,165468.10407969265
2159,219922.5697442967
695,142315.66574768547
1109,230374.4281985266
640,165289.1718773089
1652,156083.56774724412
2090,178942.5828354198
1188,188723.2782426653
2345,261943.21271673095
1059,395547.86644818797
2751,213406.3409168506
128,200394.9948230784
1523,190422.29489161653
2925,177406.39265690843
2145,292551.9165538233
1121,213075.38975735093
566,258142.10067594002
565,248224.44638754008
1331,126279.96886528165
2928,113989.98866522487
156,144724.43050145794
797,141478.41782116363
327,96637.18784183868
2859,141603.81765801235
1453,118777.42295123961
1762,311147.2334474583
1868,247536.2691012788
1760,190360.97326928077
1113,250964.12410042496
1812,183207.7800643028
117,155250.49316387263
1142,212820.41779250957
2342,388434.88932411926
927,133841.21020121695
2478,180583.8075669044
655,81330.44798165158
2064,132738.22204818157
369,253063.39709834813
2239,117882.50696931864
2732,206680.529966302
1653,175770.69133868156
959,201789.82913548377
2395,332319.6267217867
1412,106594.26958907551
271,267338.1254519977
1484,151177.88762224343
1497,146268.78536537496
552,155608.20401915666
2,119279.79784264158
1855,302864.98956531513
4,228330.12751933
2292,155311.48109651214
134,136593.49788348444
646,93535.0576800422
42,296569.0882766751
532,219663.10181710884
713,81920.00568646553
2561,129651.1951115406
2360,136385.7090041675
1333,122398.36289157637
1407,245168.46285758077
2892,277636.5729847598
574,211590.05461360974
1227,187733.67926456168
2591,212331.13836405292
1476,216095.37109011546
1125,253404.27412998036
1446,148310.7799491283
408,123175.28715414225
1101,283148.35586553207
2251,190930.1131504557
373,185164.1839176471
2554,127924.01697646308
2382,250353.59172188232
1985,78636.88645962327
519,227765.78117241288
1093,198784.30152262567
864,249943.35952414523
2889,143236.190090801
2308,160159.9149910372
986,156461.13815872397
1302,136113.16340705205
585,157914.81226346054
2708,158557.65877339183
147,122677.41004385246
1441,226063.1432617488
383,191530.58636122273
285,149256.71100456401
181,113651.26629184595
358,193760.21188367336
780,151131.9898020462
258,198733.43882853596
1865,209153.1320482314
692,135768.5449817126
2902,327235.6570157779
508,238978.246591994
2638,135837.4792548528
36,151723.58826596724
611,158012.22895741693
2281,118917.60563338993
1678,118411.73524899886
1696,420422.0037198156
1557,75993.97350583656
2180,163109.78325213684
1726,208918.31833418822
951,143750.33255986916
267,221306.77826951584
2706,126120.50547902525
2221,245592.12937853046
1357,148467.04358272572
2901,334779.65949126723
347,189018.63188882868
2164,195544.91045406286
1586,310161.7243969805
360,166017.76517340413
1769,235318.9318593309
2617,168091.98611732305
1879,136650.6017496993
991,222826.56053329236
1535,107446.57166763669
1191,142810.47596820182
1579,199890.08415480636
1882,67485.82825212127
1510,124867.46638127159
2196,149086.85884078676
1845,157483.77474402258
2336,377811.16219904396
942,87062.61129852266
861,131812.12930661155
2555,116591.75680350362
1392,149948.77627324502
2099,257504.8431069233
1543,137303.45445691486
948,276527.46093257464
1239,184436.7711947532
22,189524.82965982246
2796,226883.13100989655
2747,188443.55971504448
92,290431.89755315107
210,158189.92687269603
1858,202972.58180813142
2228,167596.98222219225
447,200173.16723603907
827,241309.21396532885
1649,222934.25266938636
682,128962.47001703216
2698,120903.14177985652
494,187181.05410183675
214,76574.51240778138
2441,256826.70884607607
2679,116524.59798457623
1336,119764.7432662776
465,202206.22231672594
1524,137226.49007439666
2543,118763.38194905907
631,139375.8653484273
2452,298775.7917998703
228,156431.60002639238
126,160437.0132240337
1092,222283.11885858115
1122,201699.49701365878
932,179922.27012897487
1980,79049.36961619814
2171,112481.4392995925
551,171963.0240044457
2768,173156.94793335893
2056,110155.49067056678
1159,350326.4481608939
2645,103985.03830725054
1174,169115.98328414498
2266,214823.97519389822
2462,432700.70297795895
1219,147183.4142354304
2922,172285.0609273923
118,135659.49938877195
474,179709.18117923147
2576,143177.81794073025
872,292971.53512271325
1077,204946.02780270032
1536,140461.13395470212
1150,125875.1840888275
2341,313173.82317863347
1931,149486.54020319795
2785,128606.76342680657
2538,130477.58223764836
597,216019.4861521347
464,172796.13834578075
233,203948.01912706814
2169,123071.76668561243
2123,179562.66627560294
1867,176855.69122126995
137,260189.38526447007
515,226915.47489793616
933,129173.93349649022
2784,164660.93885974315
972,171853.10940482782
599,181070.41720622053
2614,131291.20597433616
2582,136206.6825923566
1409,182481.47292401912
175,92484.28925407049
352,204781.5991028671
976,108125.86992100386
2134,197007.21035203224
984,111347.25826736515
2396,363970.54034812003
1673,146018.75896895584
404,122982.48116525078
607,164594.45299163522
814,137458.96419057494
868,185492.29713842543
2271,197379.47276014282
1633,210365.52856790548
337,136240.8166279296
2765,165101.86892755353
1746,257822.2312049681
368,293750.25177957607
2806,212547.29213668167
1662,195185.32055748842
1234,210003.3705737844
1373,126570.0714315214
1672,112098.325690648
1939,121414.62784908758
